Parent Path,Name,Href,URL,Is External,ms.author,ms.topic,description,pivot,pivot_groups,hub-only,file_found,has_tabs,tab_count,tab_formats,has_images,image_count,image_formats,portal_steps
Optimizations > Build apps with prompt flow > Develop flows > Deploy and monitor flows,Enable tracing and collect feedback for a flow deployment,ai-foundry/how-to/develop/trace-production-sdk.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/develop/trace-production-sdk.md,False,lagayhar,how-to,This article provides instructions on how to enable tracing and collect feedback for a flow deployment in the Azure AI Foundry portal.,,,True,True,False,0,,False,0,,True
Optimizations > Build apps with prompt flow > Develop flows > Deploy and monitor flows,Monitor prompt flow deployments,ai-foundry/how-to/monitor-quality-safety.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/monitor-quality-safety.md,False,lagayhar,how-to,Learn how to monitor quality and token usage of deployed prompt flow applications with Azure AI Foundry.,,,True,True,True,4,"python, azure-studio",True,12,"content, .png, content, content, content, content, content, content, content, content, content, content, content",True
Optimizations > Build apps with prompt flow > Develop flows > Deploy and monitor flows,Troubleshoot prompt flow,ai-foundry/how-to/prompt-flow-troubleshoot.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/prompt-flow-troubleshoot.md,False,lagayhar,concept-article,This article addresses frequently asked questions about prompt flow usage.,,,False,True,False,0,,True,6,"content, .png, content, content, content, content, content",True
Setup and management,Plan rollout,ai-foundry/concepts/planning.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/concepts/planning.md,False,sgilley,concept-article,"Learn how to plan the rollout of Azure AI Foundry across your organization, including environment setup, data isolation, and governance.",,,False,True,False,0,,True,2,"content, .png, content",False
Setup and management,Choose a resource type,ai-foundry/concepts/resource-types.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/concepts/resource-types.md,False,sgilley,concept-article,Learn about the supported Azure resource types in Azure AI Foundry portal.,,,False,True,False,0,,False,0,,False
Setup and management > Manage AI Foundry resources,Create your first resource,ai-services/multi-service-resource.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/multi-service-resource.md?context=/azure/ai-foundry/context/context,False,eur,quickstart,Create and manage an AI Foundry resource.,programming-languages-portal-cli-ps,"azportal, azcli, azpowershell",False,True,False,0,,True,12,"content, .png, .svg",True
Setup and management > Manage AI Foundry resources,Create using Bicep template,ai-foundry/how-to/create-resource-template.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/create-resource-template.md,False,sgilley,quickstart-bicep,Learn how to use a Bicep file (template) to create an Azure AI Foundry resource in your Azure subscription.,,,False,True,True,8,"cli, powershell",False,0,,False
Setup and management > Manage AI Foundry resources,Create using Terraform template,ai-foundry/how-to/create-resource-terraform.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/create-resource-terraform.md,False,sgilley,how-to,"In this article, you create an Azure AI Foundry resource, an Azure AI Foundry project, using Terraform infrastructure as code templates.",,,False,True,False,0,,False,0,,True
Setup and management > Manage AI Foundry resources,Recover or purge deleted resources,ai-services/recover-purge-resources.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/recover-purge-resources.md?context=/azure/ai-foundry/context/context,False,eur,how-to,This article provides instructions on how to recover or purge an already-deleted Azure AI Foundry resource.,,,False,True,True,8,"azure-cli, powershell, azure-portal, rest-api",True,2,"content, .png, content",True
Setup and management > Manage AI Hub resources,Hubs overview,ai-foundry/concepts/ai-resources.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/concepts/ai-resources.md,False,sgilley,concept-article,This article introduces concepts about Azure AI Foundry hubs for your Azure AI Foundry projects.,,,False,True,False,0,,False,0,,False
Setup and management > Manage AI Hub resources,Create your first hub,ai-foundry/how-to/create-azure-ai-resource.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/create-azure-ai-resource.md,False,sgilley,how-to,Learn how to create and manage an Azure AI Foundry hub from the Azure portal or from the Azure AI Foundry portal. Your developers can then create projects from the hub.,,,True,True,True,3,"python, portal, azurecli",True,9,"content, .png, content, content, content, content, content, content, content, content",True
Setup and management > Manage AI Hub resources > Advanced hub creation options,Create a hub in the Azure portal,ai-foundry/how-to/create-secure-ai-hub.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/create-secure-ai-hub.md,False,sgilley,how-to,Create an Azure AI Foundry hub inside a managed virtual network. The managed virtual network secures access to managed resources such as computes.,,,True,True,False,0,,True,5,"content, .png, content, content, content, content",True
Setup and management > Manage AI Hub resources > Advanced hub creation options,Create a hub from template,ai-foundry/how-to/create-azure-ai-hub-template.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/create-azure-ai-hub-template.md,False,sgilley,how-to,Use a Microsoft Bicep template to create a new Azure AI Foundry hub. This template also creates resources required by the hub.,,,True,True,True,6,"cli, powershell",False,0,,True
Setup and management > Manage AI Hub resources > Advanced hub creation options,Create a hub using the Azure Machine Learning SDK and CLI,ai-foundry/how-to/develop/create-hub-project-sdk.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/develop/create-hub-project-sdk.md,False,sgilley,how-to,This article provides instructions on how to create an Azure AI Foundry hub using the Azure Machine Learning SDK and Azure CLI extension.,,,False,True,True,8,"python, azurecli",False,0,,True
Setup and management > Manage AI Hub resources > Advanced hub creation options,Create a hub using Terraform,ai-foundry/how-to/create-hub-terraform.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/create-hub-terraform.md,False,sgilley,how-to,"In this article, you create an Azure AI Foundry hub, an Azure AI Foundry project, an AI services resource, and more resources.",,,True,True,True,2,"azure-cli, azure-powershell",False,0,,True
Setup and management > Manage AI Hub resources,Create and manage compute,ai-foundry/how-to/create-manage-compute.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/create-manage-compute.md,False,sgilley,how-to,This article provides instructions on how to create and manage compute instances in Azure AI Foundry portal.,,,True,True,False,0,,True,6,"content, .png, content, content, content, content, content",True
Setup and management > Manage projects,Create a project,ai-foundry/how-to/create-projects.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/create-projects.md,False,sgilley,how-to,This article describes how to create an Azure AI Foundry project so you can work with generative AI in the cloud.,project-type,"fdp-project, hub-project",False,True,True,9,"python, ai-foundry, azurecli",True,1,"content, .png",False
Setup and management > Manage projects,Migrate from hub based to Foundry project,ai-foundry/how-to/migrate-project.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/migrate-project.md,False,sgilley,how-to,"Learn how to migrate from existing hub-based projects to new Azure AI Foundry projects to access the latest platform capabilities, unified workflows, and enhanced governance features.",,,False,True,True,12,"bicep, azure-ai-foundry, azure",True,9,"content, .svg, content, content, .png, content, content, content, content, content, content",True
Setup and management > Manage projects,Create a project using a Bicep template,ai-foundry/how-to/create-azure-ai-project-template.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/create-azure-ai-project-template.md,False,sgilley,quickstart-bicep,Learn how to use a Bicep file (template) to create an Azure AI Foundry project in your Azure subscription.,,,True,True,True,8,"cli, powershell",False,0,,False
Setup and management,Management center,ai-foundry/concepts/management-center.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/concepts/management-center.md,False,sgilley,concept-article,The management center in Azure AI Foundry portal provides a centralized hub for governance and management activities.,,,False,True,False,0,,True,3,"content, .png, content, content",False
Setup and management > Connect other services,Create a connection,ai-foundry/how-to/connections-add.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/connections-add.md,False,sgilley,how-to,Learn how to add a new connection to your hub based or Foundry project.,project-type,"fdp-project, hub-project",False,True,False,0,,True,3,"content, .png, content, content",True
Setup and management > Connect other services,Connect and manage data,ai-foundry/how-to/data-add.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/data-add.md,False,jburchel,how-to,Learn how to add and manage data in your Azure AI Foundry project.,,,True,True,False,0,,True,6,"content, .png, content, content, content, content, content",True
Setup and management > Costs and quotas,Plan and manage costs for AI Foundry resources,ai-foundry/how-to/costs-plan-manage.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/costs-plan-manage.md,False,mopeakande,concept-article,Learn how to plan for and manage costs for Azure AI Foundry by using cost analysis in the Azure portal.,,,False,True,False,0,,True,12,"content, .png, content, content, content, content, content, content, content, content, content, content, content",True
Setup and management > Costs and quotas,Manage quotas,ai-foundry/how-to/quota.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/quota.md,False,mopeakande,how-to,This article provides instructions on how to manage and increase quotas for resources with Azure AI Foundry.,project-type,"fdp-project, hub-project",False,True,False,0,,True,8,"content, .png, content, content, content, content, content, content, content",True
Setup and management > Costs and quotas,Increase rate limit,ai-foundry/how-to/autoscale.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/autoscale.md,False,mopeakande,how-to,Learn how you can manage and increase quotas for resources with Azure AI Foundry.,,,False,True,True,2,"cli, portal",True,1,"content, .png",False
Setup and management > Cost management for Foundry Models,Manage costs for Foundry Models,ai-foundry/foundry-models/how-to/manage-costs.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/foundry-models/how-to/manage-costs.md,False,ssalgado,how-to,Learn how to plan for and manage costs for Azure AI Foundry Models by using cost analysis in the Azure portal.,,,False,True,False,0,,True,7,"content, .png, content, content, content, content, content, content",True
Setup and management > Cost management for Foundry Models,Manage quotas and limits for Foundry Models,ai-foundry/foundry-models/quotas-limits.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/foundry-models/quotas-limits.md,False,mopeakande,concept-article,"Quick reference, detailed description, and best practices on the quotas and limits for the Azure AI Foundry service.",,,False,True,False,0,,False,0,,True
Setup and management > Cost management for Foundry Models,Azure OpenAI quotas and limits,ai-services/openai/quotas-limits.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/openai/quotas-limits.md?context=/azure/ai-foundry/context/context,False,,,,,,False,False,False,0,,False,0,,False
Setup and management > Cost management for Foundry Models,What is the Provisioned Throughput offering (PTU)?,ai-foundry/openai/concepts/provisioned-throughput.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/concepts/provisioned-throughput.md?context=/azure/ai-foundry/context/context,False,aahi,conceptual,Learn about provisioned throughput and Azure AI Foundry.,,,False,True,True,3,"global-ptum, provisioned, datazone-provisioned-managed",True,1,"content, .jpg",True
Setup and management > Cost management for Foundry Models,Understanding and calculating PTU costs,ai-foundry/openai/how-to/provisioned-throughput-onboarding.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/provisioned-throughput-onboarding.md?context=/azure/ai-foundry/context/context,False,aahi,conceptual,Learn about provisioned throughput costs and billing in Azure AI Foundry.,,,False,True,False,0,,True,7,"content, .png, content, content, content, content, content, content",False
Setup and management > Cost management for Foundry Models,Get started with Provisioned Deployments,ai-foundry/openai/how-to/provisioned-get-started.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/provisioned-get-started.md?context=/azure/ai-foundry/context/context,False,aahi,how-to,Walkthrough on how to get started provisioned deployments on Azure OpenAI.,,,False,True,False,0,,True,8,"content, .png, content, content, content, content, content, content, content, .jpg",True
Setup and management > Cost management for Foundry Models,Provisioned spillover,ai-foundry/openai/how-to/spillover-traffic-management.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/how-to/spillover-traffic-management.md?context=/azure/ai-foundry/context/context,False,aahi,how-to,Article outlining how to use the spillover feature to manage traffic bursts for Azure OpenAI in Azure AI Foundry Models provisioned deployments,,,False,True,False,0,,True,1,.png,False
Setup and management > Cost management for Foundry Models,Azure OpenAI PTU updates,ai-foundry/openai/concepts/provisioned-migration.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/concepts/provisioned-migration.md,False,aahi,how-to,Learn about the improvements to Provisioned Throughput,,,False,True,False,0,,True,6,"content, .png, content, content, content, content, content",True
Setup and management,Service architecture,ai-foundry/concepts/architecture.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/concepts/architecture.md,False,sgilley,concept-article,Learn about the architecture of Azure AI Foundry.,,,False,True,False,0,,False,0,,False
Security & Governance > Identity & access management,Role-based access control,ai-foundry/concepts/rbac-azure-ai-foundry.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/concepts/rbac-azure-ai-foundry.md,False,jburchel,concept-article,This article introduces role-based access control in Azure AI Foundry portal.,project-type,"fdp-project, hub-project",False,True,False,0,,True,3,"content, .svg, content, .png, content",True
Security & Governance > Identity & access management,Rotate API access keys,ai-services/rotate-keys.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/rotate-keys.md?context=/azure/ai-foundry/context/context,False,pafarley,how-to,"Learn how to rotate API keys for better security, without interrupting service",,,False,True,False,0,,False,0,,True
Security & Governance > Identity & access management,Configure key-less authentication,ai-foundry/foundry-models/how-to/configure-entra-id.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/foundry-models/how-to/configure-entra-id.md,False,mopeakande,how-to,Learn how to configure key-less authorization to use Azure AI Foundry Models with Microsoft Entra ID.,azure-ai-models-deployment,"ai-foundry-portal, programming-language-cli, programming-language-bicep",False,True,False,0,,False,0,,False
Security & Governance > Network security,Configure private link,ai-foundry/how-to/configure-private-link.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/configure-private-link.md,False,jburchel,how-to,Learn how to configure a private link for Azure AI Foundry hubs. A private link is used to secure communication with the Azure AI Foundry hub.,project-type,"fdp-project, hub-project",False,True,True,10,"cli, azure-portal",True,9,"content, .svg, content, .png, content, content, content, content, content, content, content",True
Security & Governance > Network security > Managed network for hubs,Configure managed network,ai-foundry/how-to/configure-managed-network.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/configure-managed-network.md,False,jburchel,how-to,Learn how to configure a managed network for Azure AI Foundry hubs. A managed network secures your computing resources.,azure-ai-studio-sdk-cli,azure-ai-studio-sdk-cli,True,True,True,18,"azure-cli, portal, python",True,3,"content, .svg, content, content",True
Security & Governance > Network security > Managed network for hubs,Secure playground chat,ai-foundry/how-to/secure-data-playground.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/secure-data-playground.md,False,jburchel,how-to,Learn how to securely use the Azure AI Foundry portal playground chat on your own data.,azure-ai-studio-sdk-cli,azure-ai-studio-sdk-cli,True,True,False,0,,True,11,"content, .png, content, content, content, content, content, content, content, content, content, content",True
Security & Governance > Network security > Managed network for hubs,Securely access on-premises resources,ai-foundry/how-to/access-on-premises-resources.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/access-on-premises-resources.md,False,jburchel,how-to,Learn how to configure an Azure AI Foundry managed network to securely allow access to your on-premises resources.,,,True,True,False,0,,True,1,"content, .png",True
Security & Governance > Network security > Managed network for hubs,Troubleshoot secure project connectivity,ai-foundry/how-to/troubleshoot-secure-connection-project.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/troubleshoot-secure-connection-project.md,False,jburchel,how-to,Learn how to troubleshoot connectivity problems to a project that is configured with a private endpoint.,,,True,True,False,0,,True,8,"content, .png, content, content, content, content, content, content, content",True
Security & Governance > Data protection & encryption,Configure customer-managed keys,ai-foundry/concepts/encryption-keys-portal.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/concepts/encryption-keys-portal.md,False,jburchel,concept-article,Learn about using customer-managed keys for encryption to improve data security with Azure AI Foundry.,project-type,"fdp-project, hub-project",False,True,False,0,,True,2,"content, .png, content",True
Security & Governance > Data protection & encryption,Disable shared key access to storage,ai-foundry/how-to/disable-local-auth.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/disable-local-auth.md,False,jburchel,how-to,Disable shared key access to the default storage account used by your Azure AI Foundry hub and projects.,,,False,True,True,16,"cli, python, portal, armtemplate",True,5,"content, .png, content, content, content, content",True
Security & Governance > Azure policies,Audit and manage hubs,ai-foundry/how-to/azure-policy.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/azure-policy.md,False,jburchel,how-to,Learn how to use Azure Policy with Azure AI Foundry to make sure your hubs and projects are compliant with your requirements.,,,True,True,False,0,,False,0,,True
Security & Governance > Azure policies,Built-in policies for model deployment,ai-foundry/how-to/built-in-policy-model-deployment.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/built-in-policy-model-deployment.md,False,jburchel,how-to,Learn how to use built-in Azure policies to control what managed AI Services (serverless API deployment) and Model-as-a-Platform (MaaP) AI models can be deployed in Azure AI Foundry portal.,,,False,True,False,0,,False,0,,True
Security & Governance > Azure policies,Custom policies for model deployment,ai-foundry/foundry-models/how-to/configure-deployment-policies.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/foundry-models/how-to/configure-deployment-policies.md,False,jburchel,how-to,Learn how to use custom Azure Policies to control Azure AI Foundry and Azure OpenAI in Foundry Models deployment with Azure AI Foundry.,,,False,True,True,4,"deployments, models",True,2,"content, .png, content",True
Security & Governance > Azure policies,Built-in policy definitions,ai-services/policy-reference.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/policy-reference.md?context=/azure/ai-foundry/context/context,False,nitinme,conceptual,Lists Azure Policy built-in policy definitions for Azure AI services. These built-in policy definitions provide common approaches to managing your Azure resources.,,,False,True,False,0,,False,0,,False
Security & Governance,Vulnerability management,ai-foundry/concepts/vulnerability-management.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/concepts/vulnerability-management.md,False,jburchel,concept-article,"Learn how Azure AI Foundry manages vulnerabilities in images that the service provides, and how you can get the latest security updates for the components that you manage.",,,True,True,False,0,,False,0,,False
Security & Governance,Disaster recovery,ai-foundry/how-to/disaster-recovery.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/how-to/disaster-recovery.md,False,jburchel,how-to,Learn how to plan for disaster recovery for Azure AI Foundry.,,,False,True,False,0,,False,0,,False
Security & Governance,Security baseline,ai-foundry/toc-files/security-governance//security/benchmark/azure/baselines/azure-ai-studio-security-baseline,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/security-governance//security/benchmark/azure/baselines/azure-ai-studio-security-baseline,False,,,,,,False,False,False,0,,False,0,,False
Trustworthy AI,Trustworthy AI overview,ai-foundry/responsible-use-of-ai-overview.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/responsible-use-of-ai-overview.md,False,pafarley,overview,Learn how to use AI services and features responsibly with Azure AI Foundry.,,,False,True,False,0,,False,0,,False
Trustworthy AI > Content filtering,Azure AI Content Safety in AI Foundry portal overview,ai-foundry/ai-services/content-safety-overview.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/ai-services/content-safety-overview.md,False,pafarley,overview,Learn how to use Azure AI Content Safety in Azure AI Foundry portal to detect harmful user-generated and AI-generated content in applications and services.,,,False,True,False,0,,False,0,,False
Trustworthy AI > Content filtering,Guardrails + Controls for models deployed with serverless APIs,ai-foundry/concepts/model-catalog-content-safety.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/concepts/model-catalog-content-safety.md,False,mopeakande,concept-article,"Learn about content safety for models deployed using serverless API deployments, using Azure AI Foundry.",,,False,True,False,0,,False,0,,False
Trustworthy AI > Content filtering,Content filtering,ai-foundry/concepts/content-filtering.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/concepts/content-filtering.md,False,pafarley,concept-article,Learn about the content filtering capabilities of Azure OpenAI in Azure AI Foundry portal.,,,False,True,False,0,,False,0,,False
Trustworthy AI > Content filtering,Content filtering for Foundry Models,ai-foundry/foundry-models/concepts/content-filter.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/foundry-models/concepts/content-filter.md,False,mopeakande,concept-article,Learn about the content filtering capabilities of Azure AI Foundry Models.,,,False,True,True,2,"indirect, user-prompt",False,0,,False
Trustworthy AI > Content filtering,Configure content filtering for Foundry Models,ai-foundry/foundry-models/how-to/configure-content-filters.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/foundry-models/how-to/configure-content-filters.md,False,mopeakande,how-to,"Learn to use and configure the content filters that come with Azure AI Foundry, including getting approval for gated modifications.",azure-ai-models-deployment,"ai-foundry-portal, programming-language-cli, programming-language-bicep",False,True,False,0,,False,0,,False
Trustworthy AI > Content filtering,Default safety policies for Foundry Models,ai-foundry/foundry-models/concepts/default-safety-policies.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/foundry-models/concepts/default-safety-policies.md,False,mopeakande,concept-article,Learn about the default Guardrails & controls policies that Azure AI Foundry Models uses to flag content.,,,False,True,False,0,,False,0,,False
Trustworthy AI > Content filtering,Use blocklists,ai-foundry/foundry-models/how-to/use-blocklists.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/foundry-models/how-to/use-blocklists.md,False,pafarley,how-to,Learn how to create custom blocklists in Azure AI Foundry portal as part of your content filtering configurations.,,,False,True,False,0,,False,0,,False
Trustworthy AI,Transparency notes for Azure AI Services,ai-services/responsible-use-of-ai-overview.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/responsible-use-of-ai-overview.md?context=/azure/ai-foundry/context/context,False,pafarley,conceptual,Learn how to responsibly use Azure AI services with guidelines and links to articles for different services within the Azure AI suite.,,,False,True,False,0,,False,0,,False
Trustworthy AI,Limited Access features,ai-services/cognitive-services-limited-access.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/cognitive-services-limited-access.md?context=/azure/ai-foundry/context/context,False,pafarley,conceptual,Learn how Microsoft protects the rights and safety of individuals by using Limited Access features for Azure AI services.,,,False,True,False,0,,False,0,,False
Trustworthy AI,System message templates,ai-foundry/openai/concepts/system-message.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/openai/concepts/system-message.md?context=/azure/ai-foundry/context/context,False,mbullwin,conceptual,Learn about how to construct system messages also know as metaprompts to guide an AI system's behavior.,,,False,True,True,2,"other-techniques, top-techniques",False,0,,False
SDK + API Reference > Azure AI Projects,C#,ai-foundry/toc-files/sdk-api-reference//dotnet/api/overview/azure/ai.projects-readme,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//dotnet/api/overview/azure/ai.projects-readme,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure AI Projects,JavaScript,ai-foundry/toc-files/sdk-api-reference//javascript/api/overview/azure/ai-projects-readme,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//javascript/api/overview/azure/ai-projects-readme,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure AI Projects,Python,ai-foundry/toc-files/sdk-api-reference//python/api/overview/azure/ai-projects-readme,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//python/api/overview/azure/ai-projects-readme,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure AI Projects,REST API,ai-foundry/toc-files/sdk-api-reference//rest/api/aifoundry/aiprojects/,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//rest/api/aifoundry/aiprojects/,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Agent Service,C#,ai-foundry/toc-files/sdk-api-reference//dotnet/api/overview/azure/ai.agents.persistent-readme,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//dotnet/api/overview/azure/ai.agents.persistent-readme,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Agent Service,JavaScript,ai-foundry/toc-files/sdk-api-reference//javascript/api/overview/azure/ai-projects-readme,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//javascript/api/overview/azure/ai-projects-readme,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Agent Service,Python,ai-foundry/toc-files/sdk-api-reference//python/api/overview/azure/ai-projects-readme,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//python/api/overview/azure/ai-projects-readme,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Agent Service,REST API,ai-foundry/toc-files/sdk-api-reference//rest/api/aifoundry/aiagents,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//rest/api/aifoundry/aiagents,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Agent Service,Data monitoring reference,ai-foundry/agents/reference/monitor-service.md,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/agents/reference/monitor-service.md,False,aahi,reference,This article contains important reference material you need when you monitor Azure AI Foundry Agent Service by using Azure Monitor.,,,False,True,False,0,,False,0,,False
SDK + API Reference,Azure AI Evaluation SDK,ai-foundry/toc-files/sdk-api-reference//python/api/overview/azure/ai-evaluation-readme,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//python/api/overview/azure/ai-evaluation-readme,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference,Azure Machine Learning Python SDK,ai-foundry/toc-files/sdk-api-reference//python/api/overview/azure/ai-ml-readme,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//python/api/overview/azure/ai-ml-readme,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference,Azure Machine Learning REST API,ai-foundry/toc-files/sdk-api-reference//rest/api/azureml,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//rest/api/azureml,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference,Azure AI services SDKs,ai-services/reference/sdk-package-resources.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/reference/sdk-package-resources.md?context=/azure/ai-foundry/context/context,False,lajanuar,reference,Provides an overview of available Azure AI client libraries and packages with links to reference documentation.,programming-languages-reference-ai-services,"programming-language-csharp, programming-language-cpp, programming-language-go, programming-language-java, programming-language-javascript, programming-language-objectivec, programming-language-python, programming-language-ruby, programming-language-swift",False,True,False,0,,False,0,,False
SDK + API Reference,Azure AI services REST APIs,ai-services/reference/rest-api-resources.md?context=/azure/ai-foundry/context/context,https://learn.microsoft.com/azure/ai-foundry/ai-services/reference/rest-api-resources.md?context=/azure/ai-foundry/context/context,False,lajanuar,reference,Provides an overview of available Azure AI services REST APIs with links to reference documentation.,,,False,True,False,0,,True,18,.svg,False
SDK + API Reference > Azure AI Model Inference API,What's the Model Inference API?,ai-foundry/toc-files/sdk-api-reference//rest/api/aifoundry/modelinference,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//rest/api/aifoundry/modelinference,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure AI Model Inference API > Reference,Get Model Info,ai-foundry/toc-files/sdk-api-reference//rest/api/aifoundry/get-model-info/get-model-info,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//rest/api/aifoundry/get-model-info/get-model-info,False,,,,,,False,False,False,0,,False,0,,False
SDK + API Reference > Azure AI Model Inference API > Reference,Get Chat Completions,ai-foundry/toc-files/sdk-api-reference//rest/api/aifoundry/get-chat-completions/get-chat-completions,https://learn.microsoft.com/azure/ai-foundry/ai-foundry/toc-files/sdk-api-reference//rest/api/aifoundry/get-chat-completions/get-chat-completions,False,,,,,,False,False,False,0,,False,0,,False
