Parent Path,Name,Href,OtherTOC,URL
SDK + API Reference > Azure OpenAI > Azure OpenAI On Your Data API Reference,Data source - Mongo DB (preview),./openai/references/mongo-db.md,False,https://learn.microsoft.com/azure/ai-foundry//./openai/references/mongo-db
SDK + API Reference > Azure OpenAI > Azure OpenAI On Your Data API Reference,Ingestion API (preview),/rest/api/azureopenai/ingestion-jobs,True,https://learn.microsoft.com/rest/api/azureopenai/ingestion-jobs
SDK + API Reference > Azure OpenAI,Azure Resource Manager/Bicep/Terraform,/azure/templates/microsoft.cognitiveservices/accounts?pivots=deployment-language-bicep,True,https://learn.microsoft.com/azure/templates/microsoft.cognitiveservices/accounts?pivots=deployment-language-bicep
SDK + API Reference > Azure OpenAI,Azure CLI,/cli/azure/cognitiveservices?view=azure-cli-latest&preserve-view=true,True,https://learn.microsoft.com/cli/azure/cognitiveservices?view=azure-cli-latest&preserve-view=true
SDK + API Reference > Azure OpenAI,Go,https://pkg.go.dev/github.com/Azure/azure-sdk-for-go/sdk/ai/azopenai,False,https://learn.microsoft.com/azure/ai-foundry//https://pkg.go.dev/github.com/Azure/azure-sdk-for-go/sdk/ai/azopenai
SDK + API Reference > Azure OpenAI,Java,/java/api/com.azure.ai.openai?view=azure-java-preview&preserve-view=true,True,https://learn.microsoft.com/java/api/com.azure.ai.openai?view=azure-java-preview&preserve-view=true
SDK + API Reference > Azure OpenAI,JavaScript,/azure/ai-foundry/openai/supported-languages?tabs=dotnet-secure%2Csecure%2Cpython-secure%2Ccommand&pivots=programming-language-javascript,True,https://learn.microsoft.com/azure/ai-foundry/openai/supported-languages?tabs=dotnet-secure%2Csecure%2Cpython-secure%2Ccommand&pivots=programming-language-javascript
SDK + API Reference > Azure OpenAI,.NET,/dotnet/api/azure.ai.openai?view=azure-dotnet-preview&preserve-view=true,True,https://learn.microsoft.com/dotnet/api/azure.ai.openai?view=azure-dotnet-preview&preserve-view=true
SDK + API Reference > Azure OpenAI,REST API (fine-tuning),/rest/api/azureopenai/fine-tuning?view=rest-azureopenai-2024-03-01-preview&preserve-view=true,True,https://learn.microsoft.com/rest/api/azureopenai/fine-tuning?view=rest-azureopenai-2024-03-01-preview&preserve-view=true
SDK + API Reference > Azure OpenAI,REST API (resource creation & deployment),/rest/api/aiservices/accountmanagement/deployments/create-or-update?tabs=HTTP,True,https://learn.microsoft.com/rest/api/aiservices/accountmanagement/deployments/create-or-update?tabs=HTTP
SDK + API Reference > Azure OpenAI,Azure OpenAI monitoring data reference,./openai/monitor-openai-reference.md,False,https://learn.microsoft.com/azure/ai-foundry//./openai/monitor-openai-reference
SDK + API Reference > Azure OpenAI,Audio events reference,./openai/realtime-audio-reference.md,False,https://learn.microsoft.com/azure/ai-foundry//./openai/realtime-audio-reference
Other resources,What's new in Azure AI Foundry?,whats-new-azure-ai-foundry.md,False,https://learn.microsoft.com/azure/ai-foundry//whats-new-azure-ai-foundry
Other resources,Support & help options,../ai-services/cognitive-services-support-options.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/cognitive-services-support-options?context=/azure/ai-foundry/context/context
Other resources,Use Azure AI Foundry with a screen reader,tutorials/screen-reader.md,False,https://learn.microsoft.com/azure/ai-foundry//tutorials/screen-reader
Other resources,Feature availability,reference/region-support.md,False,https://learn.microsoft.com/azure/ai-foundry//reference/region-support
Other resources,Region support,https://azure.microsoft.com/global-infrastructure/services/?products=cognitive-services,False,https://learn.microsoft.com/azure/ai-foundry//https://azure.microsoft.com/global-infrastructure/services/?products=cognitive-services
Other resources,Azure updates,https://azure.microsoft.com/updates/?query=cognitive%20services,False,https://learn.microsoft.com/azure/ai-foundry//https://azure.microsoft.com/updates/?query=cognitive%20services
Other resources,Pricing calculator,https://azure.microsoft.com/pricing/calculator/,False,https://learn.microsoft.com/azure/ai-foundry//https://azure.microsoft.com/pricing/calculator/
Other resources,Compliance,https://azure.microsoft.com/support/legal/cognitive-services-compliance-and-privacy/,False,https://learn.microsoft.com/azure/ai-foundry//https://azure.microsoft.com/support/legal/cognitive-services-compliance-and-privacy/
Other resources,Service Level Agreement (SLA),https://azure.microsoft.com/support/legal/sla/cognitive-services/v1_1/,False,https://learn.microsoft.com/azure/ai-foundry//https://azure.microsoft.com/support/legal/sla/cognitive-services/v1_1/
Other resources,Azure Government,/azure/azure-government/compare-azure-government-global-azure,True,https://learn.microsoft.com/azure/azure-government/compare-azure-government-global-azure
Other resources,Azure Policy built-ins,../ai-services/policy-reference.md?context=/azure/ai-foundry/context/context,True,https://learn.microsoft.com/azure/ai-services/policy-reference?context=/azure/ai-foundry/context/context
